id,age,race,married,never_married,grade,collgrad,south,smsa,city,industry,occupation,union,wage,hours,exp,tenure
1814,42,white,married,0,13,not college grad,1,SMSA,0,Transport/Comm/Utility,Sales,nonunion,8,40,8,5
1815,45,white,single,0,12,not college grad,0,SMSA,1,Manufacturing,Sales,nonunion,6,45,13,2
1817,36,white,married,0,12,not college grad,0,SMSA,1,Manufacturing,Operatives,union,8,40,18,18
1818,41,white,single,0,12,not college grad,0,nonSMSA,0,Professional Services,Sales,nonunion,5,40,10,7
1819,43,white,single,0,12,not college grad,0,SMSA,1,Wholesale/Retail Trade,Clerical/unskilled,union,6,40,14,14
1822,45,white,single,0,14,not college grad,0,SMSA,1,Public Administration,Sales,nonunion,9,40,21,21
1823,36,white,married,0,16,college grad,0,SMSA,0,Professional Services,Laborers,nonunion,10,40,11,9
1825,44,white,married,0,12,not college grad,0,SMSA,1,Finance/Ins/Real Estate,Clerical/unskilled,nonunion,3,33,9,0
1826,39,white,married,0,12,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Sales,nonunion,5,40,12,5
1827,38,white,married,0,18,college grad,0,SMSA,0,Professional Services,Professional/technical,union,9,40,11,4
1828,37,white,married,0,12,not college grad,0,SMSA,0,Manufacturing,Operatives,nonunion,10,44,16,16
1829,41,white,married,0,12,not college grad,0,SMSA,0,Construction,Service,nonunion,6,8,6,1
1830,39,white,married,0,18,college grad,0,SMSA,0,Professional Services,Other,union,11,48,17,9
1831,41,white,single,0,12,not college grad,1,nonSMSA,0,,Laborers,,2,30,7,2
1833,38,white,single,1,13,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Managers/admin,nonunion,10,48,18,6
1842,44,black,married,0,12,not college grad,0,SMSA,1,Professional Services,Sales,nonunion,7,40,16,9
1843,43,black,single,1,12,not college grad,0,SMSA,0,Manufacturing,Operatives,nonunion,5,40,19,14
1845,40,black,married,0,11,not college grad,0,SMSA,0,Professional Services,Laborers,nonunion,4,44,9,1
1847,40,black,single,0,11,not college grad,0,SMSA,0,Wholesale/Retail Trade,Craftsmen,nonunion,3,40,3,1
1853,36,white,married,0,11,not college grad,1,SMSA,1,Finance/Ins/Real Estate,Managers/admin,nonunion,8,50,9,9
1854,35,white,married,0,14,not college grad,1,SMSA,0,Professional Services,Laborers,nonunion,3,30,3,1
1856,35,black,married,0,12,not college grad,0,SMSA,0,Transport/Comm/Utility,Sales,union,12,40,10,4
1857,44,black,single,0,9,not college grad,0,SMSA,0,Professional Services,Laborers,nonunion,3,40,6,3
1858,40,white,married,0,12,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Sales,nonunion,4,35,15,5
1860,35,white,married,0,14,not college grad,0,SMSA,0,Wholesale/Retail Trade,Clerical/unskilled,nonunion,17,45,18,2
1863,39,white,married,0,12,not college grad,0,nonSMSA,0,Transport/Comm/Utility,Laborers,union,21,30,17,17
1864,39,white,single,0,12,not college grad,0,nonSMSA,0,Public Administration,Sales,nonunion,7,40,16,10
1865,40,white,married,0,17,college grad,1,SMSA,1,Professional Services,Other,union,7,50,16,1
1866,37,white,married,0,15,not college grad,0,SMSA,1,Professional Services,Professional/technical,nonunion,13,32,16,16
1867,35,white,single,0,11,not college grad,0,nonSMSA,0,Professional Services,Laborers,nonunion,5,32,16,16
1868,43,white,single,1,6,not college grad,0,nonSMSA,0,Wholesale/Retail Trade,Laborers,nonunion,3,5,19,3
1872,40,white,single,1,9,not college grad,0,nonSMSA,0,Manufacturing,Operatives,nonunion,3,40,5,0
1873,43,white,married,0,12,not college grad,0,nonSMSA,0,Wholesale/Retail Trade,Laborers,nonunion,2,25,18,4
1875,41,white,married,0,13,not college grad,0,nonSMSA,0,Professional Services,Sales,nonunion,2,27,8,3
1876,37,white,married,0,15,not college grad,1,SMSA,0,Professional Services,Laborers,nonunion,10,40,14,1
1878,41,white,married,0,18,college grad,1,SMSA,0,Professional Services,Other,nonunion,11,40,12,2
1879,35,white,married,0,16,college grad,0,SMSA,0,Professional Services,Other,nonunion,3,12,7,0
1880,37,white,married,0,14,not college grad,0,SMSA,0,Professional Services,Professional/technical,nonunion,10,20,10,3
1881,37,white,married,0,12,not college grad,0,SMSA,0,Manufacturing,Sales,,5,40,20,7
1882,40,black,married,0,12,not college grad,0,SMSA,0,Manufacturing,Sales,nonunion,10,40,16,2
1883,42,white,single,0,9,not college grad,0,SMSA,0,Manufacturing,Operatives,nonunion,3,32,12,7
1884,44,white,married,0,16,college grad,0,SMSA,0,Professional Services,Professional/technical,nonunion,6,38,13,4
1886,36,black,single,1,12,not college grad,0,SMSA,0,Personal Services,Laborers,nonunion,8,30,8,2
1890,35,white,single,1,12,not college grad,0,SMSA,0,Manufacturing,Managers/admin,nonunion,12,40,15,11
1891,40,white,married,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Sales,union,8,40,19,6
1892,41,white,married,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Operatives,,7,15,14,5
1894,39,white,married,0,13,not college grad,0,SMSA,0,Public Administration,Sales,nonunion,8,40,17,12
1895,39,white,single,0,12,not college grad,0,SMSA,0,Transport/Comm/Utility,Managers/admin,nonunion,11,48,18,5
1896,36,white,married,0,13,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Sales,nonunion,5,40,14,0
1899,41,white,married,0,17,college grad,0,SMSA,0,Professional Services,Other,union,5,60,11,2
1905,44,white,married,0,18,college grad,0,nonSMSA,0,Professional Services,Other,union,6,50,14,3
1910,39,white,married,0,17,college grad,0,nonSMSA,0,Professional Services,Other,union,7,50,16,16
1911,38,white,married,0,12,not college grad,1,nonSMSA,0,Professional Services,Professional/technical,nonunion,6,40,10,7
1915,40,white,married,0,18,college grad,0,SMSA,0,Professional Services,Professional/technical,nonunion,12,40,17,12
1918,44,white,married,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Laborers,nonunion,7,22,19,19
1921,44,white,single,1,12,not college grad,0,SMSA,0,Transport/Comm/Utility,Professional/technical,,40,40,27,21
1925,34,white,married,0,12,not college grad,0,SMSA,0,Public Administration,Sales,union,7,38,14,9
1926,41,white,married,0,12,not college grad,1,SMSA,0,Professional Services,Professional/technical,nonunion,6,30,10,2
1927,38,white,married,0,12,not college grad,0,SMSA,0,Business/Repair Svc,Professional/technical,,14,8,13,2
1928,45,white,single,1,17,college grad,0,SMSA,0,Professional Services,Other,union,17,40,19,19
1929,36,white,married,0,16,college grad,0,SMSA,0,Professional Services,Other,union,7,55,16,15
1930,41,white,married,0,16,college grad,0,SMSA,0,Professional Services,Sales,nonunion,11,40,13,7
1932,45,white,single,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Managers/admin,,7,56,15,3
1934,40,white,married,0,13,not college grad,0,nonSMSA,0,Business/Repair Svc,Managers/admin,nonunion,12,30,8,0
1939,39,black,single,0,12,not college grad,0,SMSA,1,Personal Services,Sales,,4,30,11,7
1941,34,black,married,0,12,not college grad,0,SMSA,1,Professional Services,Sales,nonunion,3,40,13,7
1944,37,black,single,0,11,not college grad,0,SMSA,1,Personal Services,Sales,nonunion,6,40,11,11
1949,40,black,single,0,12,not college grad,0,SMSA,1,Professional Services,Laborers,nonunion,4,15,11,3
1951,42,black,single,0,10,not college grad,0,SMSA,0,Business/Repair Svc,Sales,,3,25,12,0
1953,35,black,single,1,12,not college grad,0,SMSA,1,Professional Services,Sales,nonunion,2,7,0,0
1957,37,white,married,0,12,not college grad,0,SMSA,0,Professional Services,Sales,nonunion,4,40,8,6
1958,35,white,married,0,12,not college grad,0,SMSA,0,Manufacturing,Operatives,union,12,40,11,5
1959,41,white,single,0,12,not college grad,0,SMSA,1,Wholesale/Retail Trade,Clerical/unskilled,nonunion,4,24,5,2
1962,45,white,married,0,13,not college grad,0,SMSA,0,Personal Services,Laborers,,3,15,14,14
1964,45,white,married,0,12,not college grad,0,nonSMSA,0,Manufacturing,Sales,,5,50,18,14
1965,35,white,married,0,12,not college grad,0,SMSA,1,Finance/Ins/Real Estate,Managers/admin,,40,40,18,1
1967,40,white,single,1,18,college grad,1,SMSA,1,Construction,Managers/admin,union,11,50,16,3
1968,35,white,married,0,16,college grad,1,nonSMSA,0,Professional Services,Professional/technical,union,9,40,11,9
1970,44,white,married,0,12,not college grad,0,nonSMSA,0,Finance/Ins/Real Estate,Sales,nonunion,3,20,9,3
1973,36,white,single,0,12,not college grad,0,nonSMSA,0,Manufacturing,Operatives,,8,40,8,7
1974,34,white,married,0,17,college grad,0,SMSA,0,Professional Services,Other,union,8,45,11,1
1982,37,white,single,1,16,college grad,0,SMSA,1,Professional Services,Professional/technical,nonunion,12,40,17,9
1988,42,white,single,0,14,not college grad,0,nonSMSA,0,Personal Services,Transport,,6,23,16,4
1989,43,white,married,0,12,not college grad,1,SMSA,0,Professional Services,Sales,,8,20,1,0
1990,39,white,married,0,12,not college grad,0,SMSA,0,Manufacturing,Operatives,nonunion,5,40,16,0
1994,38,white,married,0,12,not college grad,0,nonSMSA,0,Wholesale/Retail Trade,Craftsmen,nonunion,4,25,10,4
1995,37,white,married,0,11,not college grad,0,SMSA,1,Business/Repair Svc,Sales,nonunion,5,40,7,4
1996,45,white,married,0,12,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Sales,nonunion,7,39,13,3
1998,37,white,married,0,14,not college grad,0,SMSA,0,Professional Services,Sales,nonunion,4,22,12,7
1999,35,white,married,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Sales,nonunion,6,24,14,13
2000,40,white,married,0,12,not college grad,0,SMSA,0,Construction,Sales,nonunion,7,40,21,6
2001,40,white,single,1,18,college grad,0,SMSA,0,Professional Services,Other,union,10,38,17,9
2005,36,white,married,0,12,not college grad,0,SMSA,1,Manufacturing,Operatives,union,6,47,11,0
2009,39,white,married,0,12,not college grad,0,SMSA,0,Manufacturing,Sales,nonunion,7,50,19,17
2012,39,white,single,0,16,college grad,0,SMSA,0,Professional Services,Sales,,8,40,15,11
2013,37,white,single,0,13,not college grad,0,SMSA,0,Manufacturing,Managers/admin,nonunion,15,45,19,15
2015,36,black,single,0,15,not college grad,0,SMSA,0,Public Administration,Sales,union,8,40,12,11
2016,36,white,single,1,17,college grad,0,SMSA,1,Professional Services,Professional/technical,nonunion,12,40,14,13
2022,42,white,married,0,12,not college grad,0,SMSA,0,Public Administration,Sales,union,6,40,15,13
2023,35,white,single,0,13,not college grad,0,SMSA,1,Finance/Ins/Real Estate,Sales,,39,40,15,7
2024,40,white,single,1,8,not college grad,0,nonSMSA,0,Professional Services,Laborers,nonunion,3,13,12,9
2025,35,white,married,0,16,college grad,0,SMSA,0,Professional Services,Other,union,6,50,13,3
2026,38,white,married,0,12,not college grad,0,nonSMSA,0,Professional Services,Sales,nonunion,4,20,8,1
2028,37,white,single,0,12,not college grad,0,SMSA,0,Manufacturing,Managers/admin,,4,55,12,0
2031,40,white,married,0,12,not college grad,0,SMSA,1,Wholesale/Retail Trade,Sales,nonunion,5,40,15,9
2033,35,white,single,1,18,college grad,0,nonSMSA,0,Professional Services,Other,union,7,45,13,9
2034,36,white,married,0,12,not college grad,0,nonSMSA,0,Professional Services,Professional/technical,nonunion,11,50,17,4
2036,36,white,single,0,12,not college grad,0,nonSMSA,0,Wholesale/Retail Trade,Clerical/unskilled,nonunion,3,37,8,2
2041,35,white,married,0,12,not college grad,1,SMSA,0,Professional Services,Sales,union,6,2,6,1
2042,42,white,single,0,12,not college grad,0,nonSMSA,0,Wholesale/Retail Trade,Laborers,nonunion,3,5,7,5
2045,43,white,single,1,12,not college grad,0,SMSA,1,Manufacturing,Operatives,union,7,36,18,17
2046,38,white,married,0,12,not college grad,0,SMSA,0,Manufacturing,Operatives,union,8,40,19,19
2047,35,white,single,1,16,college grad,0,SMSA,1,Professional Services,Professional/technical,nonunion,11,36,14,14
2048,40,white,married,0,14,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Managers/admin,nonunion,12,45,11,6
2049,37,white,single,0,13,not college grad,0,SMSA,0,Manufacturing,Professional/technical,,31,52,17,5
2051,44,white,married,0,17,college grad,0,nonSMSA,0,Professional Services,Managers/admin,nonunion,12,20,16,9
2055,46,white,single,0,16,college grad,0,nonSMSA,0,Professional Services,Professional/technical,union,14,40,20,20
2056,38,white,married,0,12,not college grad,0,SMSA,0,Professional Services,Sales,nonunion,8,40,16,4
2057,41,white,single,0,9,not college grad,0,nonSMSA,0,Finance/Ins/Real Estate,Managers/admin,nonunion,6,50,15,8
2058,39,white,married,0,16,college grad,0,nonSMSA,0,Professional Services,Managers/admin,,8,40,14,11
2059,37,white,married,0,16,college grad,0,SMSA,1,Wholesale/Retail Trade,Clerical/unskilled,nonunion,6,20,10,4
2062,37,white,married,0,12,not college grad,0,nonSMSA,0,Manufacturing,Operatives,nonunion,4,7,2,1
2065,38,white,married,0,12,not college grad,0,nonSMSA,0,Manufacturing,Operatives,nonunion,3,40,2,0
2066,36,white,single,1,12,not college grad,0,nonSMSA,0,Manufacturing,Operatives,union,3,40,11,1
2068,35,white,married,0,12,not college grad,0,nonSMSA,0,Professional Services,Professional/technical,union,5,46,15,3
2073,35,white,married,0,8,not college grad,0,SMSA,0,Professional Services,Laborers,nonunion,3,40,14,3
2074,35,white,married,0,12,not college grad,0,SMSA,1,Professional Services,Sales,union,4,20,11,3
2077,35,black,single,0,10,not college grad,0,SMSA,1,Personal Services,Managers/admin,,5,54,12,3
2079,43,white,married,0,12,not college grad,0,SMSA,0,Professional Services,Laborers,nonunion,5,38,21,2
2085,41,white,married,0,14,not college grad,0,SMSA,0,Professional Services,Professional/technical,nonunion,9,40,17,15
2086,44,white,married,0,10,not college grad,1,nonSMSA,0,Professional Services,Managers/admin,,5,45,9,4
2087,44,white,married,0,16,college grad,0,nonSMSA,0,Finance/Ins/Real Estate,Sales,nonunion,6,20,18,10
2088,37,white,married,0,18,college grad,0,SMSA,1,Professional Services,Other,union,8,40,11,1
2089,37,white,married,0,16,college grad,0,nonSMSA,0,Professional Services,Professional/technical,nonunion,7,40,16,5
2092,36,white,married,0,16,college grad,0,nonSMSA,0,Professional Services,Sales,nonunion,4,3,13,6
2095,44,white,married,0,12,not college grad,0,SMSA,0,Personal Services,Transport,union,4,20,3,0
2096,43,white,married,0,12,not college grad,0,SMSA,1,Professional Services,Professional/technical,nonunion,4,38,6,2
2099,45,white,single,0,11,not college grad,1,SMSA,1,,,nonunion,3,45,2,1
2104,44,white,married,0,12,not college grad,0,SMSA,0,Professional Services,Sales,nonunion,3,10,4,1
2105,42,white,married,0,11,not college grad,0,SMSA,0,Manufacturing,Managers/admin,nonunion,6,40,14,3
2106,35,white,married,0,16,college grad,0,nonSMSA,0,Manufacturing,Managers/admin,nonunion,17,50,17,0
2109,37,black,single,0,12,not college grad,0,SMSA,1,Professional Services,Laborers,nonunion,3,33,5,0
2111,35,white,married,0,10,not college grad,1,SMSA,1,Business/Repair Svc,Laborers,,3,30,8,3
2112,39,white,married,0,16,college grad,1,SMSA,0,Professional Services,Other,union,10,40,16,14
2113,38,white,single,0,13,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Sales,nonunion,9,36,18,18
2119,37,white,married,0,12,not college grad,0,SMSA,0,Business/Repair Svc,Sales,union,8,40,18,18
2121,35,white,married,0,15,not college grad,0,SMSA,0,Manufacturing,Clerical/unskilled,nonunion,11,48,14,4
2125,38,white,married,0,17,college grad,0,nonSMSA,0,Professional Services,Other,union,13,33,15,3
2127,37,white,married,0,13,not college grad,0,nonSMSA,0,Transport/Comm/Utility,Sales,nonunion,4,32,12,2
2129,39,white,single,0,12,not college grad,0,SMSA,0,Manufacturing,Craftsmen,union,10,48,16,9
2132,39,white,married,0,17,college grad,0,nonSMSA,0,Professional Services,Other,union,13,35,17,17
2136,36,white,married,0,13,not college grad,0,SMSA,0,Manufacturing,Managers/admin,nonunion,5,20,17,6
2139,35,white,single,0,10,not college grad,0,nonSMSA,0,Finance/Ins/Real Estate,Clerical/unskilled,union,5,40,3,1
2140,41,white,single,0,12,not college grad,0,nonSMSA,0,Wholesale/Retail Trade,Sales,union,8,48,16,0
2141,41,white,married,0,13,not college grad,0,SMSA,0,Business/Repair Svc,Sales,,2,40,16,1
2142,35,white,married,0,12,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Sales,nonunion,7,40,7,6
2143,40,white,married,0,12,not college grad,1,SMSA,0,Professional Services,Professional/technical,union,4,40,7,0
2146,41,white,single,1,12,not college grad,0,nonSMSA,0,Professional Services,Laborers,nonunion,4,24,18,12
2147,44,white,married,0,8,not college grad,0,SMSA,1,Finance/Ins/Real Estate,Managers/admin,nonunion,11,25,8,6
2148,42,white,married,0,12,not college grad,0,nonSMSA,0,Manufacturing,Sales,nonunion,5,40,18,2
2149,38,white,single,0,18,college grad,0,SMSA,0,Professional Services,Managers/admin,nonunion,2,60,15,7
2151,44,white,married,0,16,college grad,0,SMSA,0,Professional Services,Professional/technical,nonunion,6,40,6,2
2152,37,white,married,0,11,not college grad,0,nonSMSA,0,Manufacturing,Operatives,union,4,40,8,7
2154,35,white,single,0,12,not college grad,1,nonSMSA,0,Professional Services,Laborers,nonunion,2,40,5,2
2157,40,white,married,0,13,not college grad,0,nonSMSA,0,Manufacturing,Sales,nonunion,7,40,8,3
2163,42,white,single,0,12,not college grad,0,nonSMSA,0,Manufacturing,Sales,nonunion,8,40,18,15
2164,35,white,married,0,13,not college grad,0,nonSMSA,0,Wholesale/Retail Trade,Sales,nonunion,7,15,13,9
2165,36,white,married,0,14,not college grad,0,SMSA,0,Manufacturing,Craftsmen,nonunion,5,40,14,2
2168,36,white,married,0,16,college grad,0,SMSA,0,Professional Services,Professional/technical,union,5,33,5,1
2170,35,white,married,0,12,not college grad,0,nonSMSA,0,Professional Services,Laborers,nonunion,5,32,13,6
2171,37,white,married,0,15,not college grad,1,SMSA,0,Professional Services,Professional/technical,,11,40,16,1
2172,34,white,married,0,12,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Sales,,39,40,16,3
2173,39,white,married,0,13,not college grad,0,nonSMSA,0,Manufacturing,Sales,nonunion,8,40,16,6
2175,38,white,single,0,11,not college grad,0,SMSA,0,Manufacturing,Operatives,nonunion,6,40,14,2
2178,36,white,single,0,12,not college grad,0,nonSMSA,0,Manufacturing,Operatives,nonunion,5,40,8,2
2179,43,white,married,0,14,not college grad,0,nonSMSA,0,Manufacturing,Operatives,nonunion,6,43,10,10
2180,38,white,married,0,12,not college grad,0,SMSA,0,Manufacturing,Sales,nonunion,5,40,17,2
2181,36,white,married,0,12,not college grad,0,SMSA,0,Professional Services,Professional/technical,nonunion,9,40,15,4
2183,39,white,married,0,12,not college grad,0,nonSMSA,0,Manufacturing,Operatives,nonunion,4,30,4,1
2186,38,white,married,0,12,not college grad,0,SMSA,1,Public Administration,Professional/technical,nonunion,9,40,18,10
2187,39,white,married,0,12,not college grad,0,nonSMSA,0,Entertainment/Rec Svc,Laborers,,3,29,2,0
2188,43,white,married,0,13,not college grad,0,nonSMSA,0,Transport/Comm/Utility,Sales,nonunion,18,40,19,0
2189,39,white,married,0,12,not college grad,0,SMSA,0,Professional Services,Professional/technical,,7,4,13,5
2192,36,white,married,0,13,not college grad,0,SMSA,0,Public Administration,Professional/technical,nonunion,5,38,12,0
